soldPrice,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,beds,baths,area,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus
"$450,000 ",450000,"839 Division St, Pleasanton, CA 94566",839 Division St,Pleasanton,CA,94566,2,1,863,CONDO,RECENTLY_SOLD
"$460,000 ",460000,"2122 Arroyo Ct APT 2, Pleasanton, CA 94588",2122 Arroyo Ct APT 2,Pleasanton,CA,94588,2,1,903,CONDO,RECENTLY_SOLD
"$460,000 ",460000,"2122 Arroyo Ct, Pleasanton, CA 94588",2122 Arroyo Ct,Pleasanton,CA,94588,2,1,903,CONDO,RECENTLY_SOLD
"$540,500 ",540500,"5098 Monaco Dr, Pleasanton, CA 94566",5098 Monaco Dr,Pleasanton,CA,94566,4,3,2717,CONDO,RECENTLY_SOLD
$1.34M,1340500,"3818 Brumm Ct, Pleasanton, CA 94566",3818 Brumm Ct,Pleasanton,CA,94566,4,3,2434,CONDO,RECENTLY_SOLD
$1.35M,1346000,"3800 Brumm Ct, Pleasanton, CA 94566",3800 Brumm Ct,Pleasanton,CA,94566,4,3,2462,CONDO,RECENTLY_SOLD
$1.33M,1327000,"3806 Brumm Ct, Pleasanton, CA 94566",3806 Brumm Ct,Pleasanton,CA,94566,4,3,2301,CONDO,RECENTLY_SOLD
$1.38M,1375000,"3803 Robby Ct, Pleasanton, CA 94566",3803 Robby Ct,Pleasanton,CA,94566,4,3,2301,CONDO,RECENTLY_SOLD
$1.50M,1502000,"3688 Chesapeake Bay Ct, Pleasanton, CA 94588",3688 Chesapeake Bay Ct,Pleasanton,CA,94588,3,2.5,2451,CONDO,RECENTLY_SOLD
$1.60M,1600000,"3721 Arches Way, Pleasanton, CA 94588",3721 Arches Way,Pleasanton,CA,94588,4,4.5,3057,CONDO,RECENTLY_SOLD
"$473,000 ",473000,"2197 Arroyo Ct APT 4, Pleasanton, CA 94588",2197 Arroyo Ct APT 4,Pleasanton,CA,94588,2,1,810,CONDO,RECENTLY_SOLD
"$473,000 ",473000,"2197 Arroyo Ct, Pleasanton, CA 94588",2197 Arroyo Ct,Pleasanton,CA,94588,2,1,810,CONDO,RECENTLY_SOLD
$1.41M,1411500,"3801 Nevada St, Pleasanton, CA 94566",3801 Nevada St,Pleasanton,CA,94566,4,3,2434,CONDO,RECENTLY_SOLD
$1.47M,1472000,"3727 Arches Way, Pleasanton, CA 94588",3727 Arches Way,Pleasanton,CA,94588,3,3,2451,CONDO,RECENTLY_SOLD
$1.37M,1369500,"3809 Robby Ct, Pleasanton, CA 94566",3809 Robby Ct,Pleasanton,CA,94566,4,3,2449,CONDO,RECENTLY_SOLD
$1.74M,1742500,"3733 Arches Way, Pleasanton, CA 94588",3733 Arches Way,Pleasanton,CA,94588,4,3.5,3200,CONDO,RECENTLY_SOLD
"$552,500 ",552500,"8035 Mountain View Dr APT C, Pleasanton, CA 94588",8035 Mountain View Dr APT C,Pleasanton,CA,94588,2,2,1043,CONDO,RECENTLY_SOLD
$1.57M,1572000,"3739 Arches Way, Pleasanton, CA 94588",3739 Arches Way,Pleasanton,CA,94588,3,3.5,2577,CONDO,RECENTLY_SOLD
$2.00M,2000000,"5625 Leah Ln, Pleasanton, CA 94566",5625 Leah Ln,Pleasanton,CA,94566,5,5,4188,CONDO,RECENTLY_SOLD
"$658,000 ",658000,"4100 Veneto Ct, Pleasanton, CA 94588",4100 Veneto Ct,Pleasanton,CA,94588,2,2,1064,CONDO,RECENTLY_SOLD
$1.05M,1050000,"3786 Mckinney Ln, Pleasanton, CA 94566",3786 Mckinney Ln,Pleasanton,CA,94566,4,3.5,2402,CONDO,RECENTLY_SOLD
"$489,000 ",489000,"3399 Smoketree Commons Dr, Pleasanton, CA 94566",3399 Smoketree Commons Dr,Pleasanton,CA,94566,2,2,938,CONDO,RECENTLY_SOLD
$1.30M,1296000,"79 Sunflower Hill Way, Pleasanton, CA 94566",79 Sunflower Hill Way,Pleasanton,CA,94566,4,3,2301,CONDO,RECENTLY_SOLD
"$425,000 ",425000,"7730 Canyon Meadow Cir APT C, Pleasanton, CA 94588",7730 Canyon Meadow Cir APT C,Pleasanton,CA,94588,1,1,790,CONDO,RECENTLY_SOLD
$1.11M,1106500,"85 Sunflower Hill Way, Pleasanton, CA 94566",85 Sunflower Hill Way,Pleasanton,CA,94566,4,3.5,2066,CONDO,RECENTLY_SOLD
"$995,000 ",995000,"39 Huested St, Pleasanton, CA 94566",39 Huested St,Pleasanton,CA,94566,4,3.5,2066,CONDO,RECENTLY_SOLD
"$510,000 ",510000,"3372 Smoketree Commons Dr, Pleasanton, CA 94566",3372 Smoketree Commons Dr,Pleasanton,CA,94566,2,2,856,CONDO,RECENTLY_SOLD
"$557,000 ",557000,"649 Concord Pl, Pleasanton, CA 94566",649 Concord Pl,Pleasanton,CA,94566,2,1,1096,CONDO,RECENTLY_SOLD
"$545,908 ",545908,"7875 Canyon Meadow Cir APT F, Pleasanton, CA 94588",7875 Canyon Meadow Cir APT F,Pleasanton,CA,94588,2,2,1043,CONDO,RECENTLY_SOLD
$1.94M,1943590,"5619 Leah Ln, Pleasanton, CA 94566",5619 Leah Ln,Pleasanton,CA,94566,4,4.5,3950,CONDO,RECENTLY_SOLD
$1.12M,1116500,"32 Irby Ranch Dr, Pleasanton, CA 94566",32 Irby Ranch Dr,Pleasanton,CA,94566,4,3.5,2402,CONDO,RECENTLY_SOLD
"$925,000 ",925000,"4734 Harrison St, Pleasanton, CA 94566",4734 Harrison St,Pleasanton,CA,94566,5,2,1558,APARTMENT,RECENTLY_SOLD
"$499,000 ",499000,"3332 Smoketree Commons Dr, Pleasanton, CA 94566",3332 Smoketree Commons Dr,Pleasanton,CA,94566,2,2,856,CONDO,RECENTLY_SOLD
"$453,000 ",453000,"3803 Saratoga Way, Pleasanton, CA 94588",3803 Saratoga Way,Pleasanton,CA,94588,2,1,897,CONDO,RECENTLY_SOLD
"$475,000 ",475000,"2264 Segundo Ct APT 3, Pleasanton, CA 94588",2264 Segundo Ct APT 3,Pleasanton,CA,94588,2,1,903,CONDO,RECENTLY_SOLD
"$475,000 ",475000,"2264 Segundo Ct, Pleasanton, CA 94588",2264 Segundo Ct,Pleasanton,CA,94588,2,1,903,CONDO,RECENTLY_SOLD
"$425,000 ",425000,"2264 Segundo Ct, Pleasanton, CA 94588",2264 Segundo Ct,Pleasanton,CA,94588,2,1,903,CONDO,RECENTLY_SOLD
"$425,000 ",425000,"2264 Segundo Ct APT 2, Pleasanton, CA 94588",2264 Segundo Ct APT 2,Pleasanton,CA,94588,2,1,903,CONDO,RECENTLY_SOLD
"$535,000 ",535000,"7750 Canyon Meadows Cir UNIT H, Pleasanton, CA 94588",7750 Canyon Meadows Cir UNIT H,Pleasanton,CA,94588,2,2,1043,CONDO,RECENTLY_SOLD
"$535,000 ",535000,"7750 Canyon Meadow Cir APT H, Pleasanton, CA 94588",7750 Canyon Meadow Cir APT H,Pleasanton,CA,94588,2,2,1043,CONDO,RECENTLY_SOLD
"$435,000 ",435000,"2377 Foothill Rd APT 4, Pleasanton, CA 94588",2377 Foothill Rd APT 4,Pleasanton,CA,94588,2,1,810,CONDO,RECENTLY_SOLD
"$435,000 ",435000,"2377 Foothill Rd, Pleasanton, CA 94588",2377 Foothill Rd,Pleasanton,CA,94588,2,1,810,CONDO,RECENTLY_SOLD
"$640,000 ",640000,"133 Ray St, Pleasanton, CA 94566",133 Ray St,Pleasanton,CA,94566,2,2,1262,CONDO,RECENTLY_SOLD
"$535,000 ",535000,"7860 Canyon Meadow Cir APT E, Pleasanton, CA 94588",7860 Canyon Meadow Cir APT E,Pleasanton,CA,94588,2,2,1043,CONDO,RECENTLY_SOLD
"$475,000 ",475000,"2137 Arroyo Ct, Pleasanton, CA 94588",2137 Arroyo Ct,Pleasanton,CA,94588,2,1,810,CONDO,RECENTLY_SOLD
"$475,000 ",475000,"2137 Arroyo Ct APT 4, Pleasanton, CA 94588",2137 Arroyo Ct APT 4,Pleasanton,CA,94588,2,1,810,CONDO,RECENTLY_SOLD
"$395,000 ",395000,"829 Division St APT D, Pleasanton, CA 94566",829 Division St APT D,Pleasanton,CA,94566,1,1,681,CONDO,RECENTLY_SOLD
"$585,000 ",585000,"3806 Pimlico Dr, Pleasanton, CA 94588",3806 Pimlico Dr,Pleasanton,CA,94588,2,2,1120,CONDO,RECENTLY_SOLD
"$569,000 ",569000,"7520 Canyon Meadow Cir APT G, Pleasanton, CA 94588",7520 Canyon Meadow Cir APT G,Pleasanton,CA,94588,2,2,1043,CONDO,RECENTLY_SOLD
"$569,000 ",569000,"7520 Canyon Meadows Cir #G, Pleasanton, CA 94588",7520 Canyon Meadows Cir #G,Pleasanton,CA,94588,2,2,1043,CONDO,RECENTLY_SOLD
"$607,000 ",607000,"690 Peters Ave, Pleasanton, CA 94566",690 Peters Ave,Pleasanton,CA,94566,2,2,964,APARTMENT,RECENTLY_SOLD
"$485,000 ",485000,"8003 Arroyo Dr APT 2, Pleasanton, CA 94588",8003 Arroyo Dr APT 2,Pleasanton,CA,94588,2,1,903,CONDO,RECENTLY_SOLD
"$485,000 ",485000,"8003 Arroyo Dr, Pleasanton, CA 94588",8003 Arroyo Dr,Pleasanton,CA,94588,2,1,903,CONDO,RECENTLY_SOLD
"$485,000 ",485000,"845 Division St APT A, Pleasanton, CA 94566",845 Division St APT A,Pleasanton,CA,94566,2,1,948,CONDO,RECENTLY_SOLD
"$4,500 ",4500,"3581 Norton Way, Pleasanton, CA 94566",3581 Norton Way,Pleasanton,CA,94566,3,3,1202,CONDO,RECENTLY_SOLD
"$645,000 ",645000,"5459 Black Ave APT 2, Pleasanton, CA 94566",5459 Black Ave APT 2,Pleasanton,CA,94566,2,2,1345,CONDO,RECENTLY_SOLD
"$690,000 ",690000,"1624 Calle Santiago, Pleasanton, CA 94566",1624 Calle Santiago,Pleasanton,CA,94566,3,2,1147,CONDO,RECENTLY_SOLD
"$505,000 ",505000,"3492 Smoketree Commons Dr, Pleasanton, CA 94566",3492 Smoketree Commons Dr,Pleasanton,CA,94566,2,2,856,CONDO,RECENTLY_SOLD
$1.31M,1313500,"52 Huested St, Pleasanton, CA 94566",52 Huested St,Pleasanton,CA,94566,4,3,2413,CONDO,RECENTLY_SOLD
$1.18M,1179000,"106 Barias Pl, Pleasanton, CA 94566",106 Barias Pl,Pleasanton,CA,94566,3,2.5,1790,CONDO,RECENTLY_SOLD
"$460,000 ",460000,"7750 Canyon Meadow Cir APT E, Pleasanton, CA 94588",7750 Canyon Meadow Cir APT E,Pleasanton,CA,94588,1,1,790,CONDO,RECENTLY_SOLD
"$530,000 ",530000,"198 Peters Ave APT D, Pleasanton, CA 94566",198 Peters Ave APT D,Pleasanton,CA,94566,2,2,878,CONDO,RECENTLY_SOLD
"$490,000 ",490000,"2255 Segundo Ct, Pleasanton, CA 94588",2255 Segundo Ct,Pleasanton,CA,94588,1,1,798,APARTMENT,RECENTLY_SOLD
"$490,000 ",490000,"2255 Segundo Ct APT 1, Pleasanton, CA 94588",2255 Segundo Ct APT 1,Pleasanton,CA,94588,2,1,798,CONDO,RECENTLY_SOLD
$1.35M,1354500,"46 Huested St, Pleasanton, CA 94566",46 Huested St,Pleasanton,CA,94566,4,3,2462,CONDO,RECENTLY_SOLD
"$685,000 ",685000,"3569 Norton Way, Pleasanton, CA 94566",3569 Norton Way,Pleasanton,CA,94566,3,2,1202,CONDO,RECENTLY_SOLD
"$579,000 ",579000,"7710 Canyon Meadow Cir APT G, Pleasanton, CA 94588",7710 Canyon Meadow Cir APT G,Pleasanton,CA,94588,2,2,1043,CONDO,RECENTLY_SOLD
$1.17M,1169500,"7725 Forsythia Ct, Pleasanton, CA 94588",7725 Forsythia Ct,Pleasanton,CA,94588,4,2,2004,CONDO,RECENTLY_SOLD
"$520,000 ",520000,"541 Rose Ave, Pleasanton, CA 94566",541 Rose Ave,Pleasanton,CA,94566,2,2,829,CONDO,RECENTLY_SOLD
"$500,000 ",500000,"3368 Smoketree Commons Dr, Pleasanton, CA 94566",3368 Smoketree Commons Dr,Pleasanton,CA,94566,2,2,856,CONDO,RECENTLY_SOLD
"$595,000 ",595000,"3327 Norton Way APT 5, Pleasanton, CA 94566",3327 Norton Way APT 5,Pleasanton,CA,94566,3,1,1183,CONDO,RECENTLY_SOLD
"$875,000 ",875000,"4484 2nd St, Pleasanton, CA 94566",4484 2nd St,Pleasanton,CA,94566,7,4,3530,APARTMENT,RECENTLY_SOLD
"$595,000 ",595000,"8055 Mountain View Dr APT D, Pleasanton, CA 94588",8055 Mountain View Dr APT D,Pleasanton,CA,94588,2,2,1043,CONDO,RECENTLY_SOLD
"$575,000 ",575000,"7730 Canyon Meadows Cir #B, Pleasanton, CA 94588",7730 Canyon Meadows Cir #B,Pleasanton,CA,94588,,,,CONDO,RECENTLY_SOLD
"$575,000 ",575000,"7730 Canyon Meadow Cir APT B, Pleasanton, CA 94588",7730 Canyon Meadow Cir APT B,Pleasanton,CA,94588,2,2,1043,CONDO,RECENTLY_SOLD
"$750,000 ",750000,"638 Saint Francis Way, Pleasanton, CA 94566",638 Saint Francis Way,Pleasanton,CA,94566,3,3,1540,CONDO,RECENTLY_SOLD
"$575,000 ",575000,"3442 Smoketree Commons Dr, Pleasanton, CA 94566",3442 Smoketree Commons Dr,Pleasanton,CA,94566,2,2,938,CONDO,RECENTLY_SOLD
$2.40M,2400000,"1588 Foothill Rd #LOT DEVELOPMENT, Pleasanton, CA 94588",1588 Foothill Rd #LOT DEVELOPMENT,Pleasanton,CA,94588,,,,CONDO,RECENTLY_SOLD
"$640,000 ",640000,"123 Ray St, Pleasanton, CA 94566",123 Ray St,Pleasanton,CA,94566,2,2,1262,CONDO,RECENTLY_SOLD
$1.52M,1521500,"2730 Mount Dana, Dublin, CA 94568",2730 Mount Dana,Dublin,CA,94568,5,4.5,3371,CONDO,RECENTLY_SOLD
$2.06M,2059500,"5601 Leah Ln, Pleasanton, CA 94566",5601 Leah Ln,Pleasanton,CA,94566,4,5,4200,CONDO,RECENTLY_SOLD
"$490,000 ",490000,"2113 Arroyo Ct APT 1, Pleasanton, CA 94588",2113 Arroyo Ct APT 1,Pleasanton,CA,94588,2,1,798,CONDO,RECENTLY_SOLD
$2.09M,2088500,"5607 Leah Ln, Pleasanton, CA 94566",5607 Leah Ln,Pleasanton,CA,94566,4,4.5,4188,CONDO,RECENTLY_SOLD
"$605,000 ",605000,"7650 Canyon Meadow Cir APT F, Pleasanton, CA 94588",7650 Canyon Meadow Cir APT F,Pleasanton,CA,94588,2,2,1043,CONDO,RECENTLY_SOLD
"$500,000 ",500000,"3424 Smoketree Commons Dr, Pleasanton, CA 94566",3424 Smoketree Commons Dr,Pleasanton,CA,94566,2,2,856,CONDO,RECENTLY_SOLD
"$490,000 ",490000,"2113 Arroyo Ct, Pleasanton, CA 94588",2113 Arroyo Ct,Pleasanton,CA,94588,2,1,798,CONDO,RECENTLY_SOLD
$2.06M,2059000,"5613 Leah Ln, Pleasanton, CA 94566",5613 Leah Ln,Pleasanton,CA,94566,4,4.5,3908,CONDO,RECENTLY_SOLD
"$629,000 ",629000,"8020 Mountain View Dr APT A, Pleasanton, CA 94588",8020 Mountain View Dr APT A,Pleasanton,CA,94588,3,2,1257,CONDO,RECENTLY_SOLD
"$627,500 ",627500,"5495 Black Ave APT 2, Pleasanton, CA 94566",5495 Black Ave APT 2,Pleasanton,CA,94566,2,2,1345,CONDO,RECENTLY_SOLD
"$875,000 ",875000,"5890 Stoneridge Dr, Pleasanton, CA 94588",5890 Stoneridge Dr,Pleasanton,CA,94588,3,2,1250,APARTMENT,RECENTLY_SOLD
"$399,000 ",399000,"3458 Smoketree Commons Dr, Pleasanton, CA 94566",3458 Smoketree Commons Dr,Pleasanton,CA,94566,1,1,648,CONDO,RECENTLY_SOLD
"$400,000 ",400000,"3847 Vineyard Ave APT A, Pleasanton, CA 94566",3847 Vineyard Ave APT A,Pleasanton,CA,94566,1,1,620,CONDO,RECENTLY_SOLD
"$476,000 ",476000,"2161 Arroyo Ct APT 4, Pleasanton, CA 94588",2161 Arroyo Ct APT 4,Pleasanton,CA,94588,2,1,810,CONDO,RECENTLY_SOLD
"$476,000 ",476000,"2161 Arroyo Ct, Pleasanton, CA 94588",2161 Arroyo Ct,Pleasanton,CA,94588,2,1,810,CONDO,RECENTLY_SOLD
"$775,000 ",775000,"5850 W Las Positas Blvd, Pleasanton, CA 94588",5850 W Las Positas Blvd,Pleasanton,CA,94588,,,,CONDO,RECENTLY_SOLD
"$490,000 ",490000,"847 Division St APT D, Pleasanton, CA 94566",847 Division St APT D,Pleasanton,CA,94566,2,2,948,CONDO,RECENTLY_SOLD
"$675,000 ",675000,"5375 Black Ave APT 4, Pleasanton, CA 94566",5375 Black Ave APT 4,Pleasanton,CA,94566,2,2,1245,CONDO,RECENTLY_SOLD
"$510,000 ",510000,"2219 Segundo Ct, Pleasanton, CA 94588",2219 Segundo Ct,Pleasanton,CA,94588,2,1,905,CONDO,RECENTLY_SOLD
"$690,000 ",690000,"4456 Del Valle Pkwy, Pleasanton, CA 94566",4456 Del Valle Pkwy,Pleasanton,CA,94566,3,1.5,1280,CONDO,RECENTLY_SOLD
"$510,000 ",510000,"2219 Segundo Ct, Pleasanton, CA 94588",2219 Segundo Ct,Pleasanton,CA,94588,2,1,810,CONDO,RECENTLY_SOLD
"$510,000 ",510000,"2219 Segundo Ct, Pleasanton, CA 94588",2219 Segundo Ct,Pleasanton,CA,94588,2,1,903,CONDO,RECENTLY_SOLD
"$500,000 ",500000,"3847 Vineyard Ave APT L, Pleasanton, CA 94566",3847 Vineyard Ave APT L,Pleasanton,CA,94566,3,2,1095,APARTMENT,RECENTLY_SOLD
"$550,000 ",550000,"8020 Mountain View Dr APT F, Pleasanton, CA 94588",8020 Mountain View Dr APT F,Pleasanton,CA,94588,2,2,1043,APARTMENT,RECENTLY_SOLD
$1.08M,1079000,"100 Barias Pl, Pleasanton, CA 94566",100 Barias Pl,Pleasanton,CA,94566,3,2.5,1635,CONDO,RECENTLY_SOLD
"$535,000 ",535000,"3419 Norton Way, Pleasanton, CA 94566",3419 Norton Way,Pleasanton,CA,94566,2,2,1028,CONDO,RECENTLY_SOLD
"$535,000 ",535000,"3419 Norton Way #18, Pleasanton, CA 94566",3419 Norton Way #18,Pleasanton,CA,94566,2,1.5,1028,CONDO,RECENTLY_SOLD
"$825,000 ",825000,"219 Birch Creek Dr, Pleasanton, CA 94566",219 Birch Creek Dr,Pleasanton,CA,94566,3,3,1848,CONDO,RECENTLY_SOLD
"$1,500 ",1500,"2329 Foothill Rd, Pleasanton, CA 94588",2329 Foothill Rd,Pleasanton,CA,94588,2,1,810,CONDO,RECENTLY_SOLD
"$475,000 ",475000,"2185 Arroyo Ct, Pleasanton, CA 94588",2185 Arroyo Ct,Pleasanton,CA,94588,2,1,810,CONDO,RECENTLY_SOLD
"$850,000 ",850000,"223 Birch Creek Dr, Pleasanton, CA 94566",223 Birch Creek Dr,Pleasanton,CA,94566,3,3,1848,CONDO,RECENTLY_SOLD
"$483,000 ",483000,"2240 Segundo Ct APT 2, Pleasanton, CA 94588",2240 Segundo Ct APT 2,Pleasanton,CA,94588,2,1,903,APARTMENT,RECENTLY_SOLD
"$483,000 ",483000,"2240 Segundo Ct, Pleasanton, CA 94588",2240 Segundo Ct,Pleasanton,CA,94588,2,1,903,CONDO,RECENTLY_SOLD
$24.2M,24250000,"2451 Santa Rita Rd, Pleasanton, CA 94566",2451 Santa Rita Rd,Pleasanton,CA,94566,74,73,55080,APARTMENT,RECENTLY_SOLD
"$815,000 ",815000,"4083 Stanley Blvd, Pleasanton, CA 94566",4083 Stanley Blvd,Pleasanton,CA,94566,2,3,1514,CONDO,RECENTLY_SOLD
"$732,000 ",732000,"1802 Harvest Rd, Pleasanton, CA 94566",1802 Harvest Rd,Pleasanton,CA,94566,2,2,1471,CONDO,RECENTLY_SOLD
"$460,000 ",460000,"3334 Smoketree Commons Dr, Pleasanton, CA 94566",3334 Smoketree Commons Dr,Pleasanton,CA,94566,1,1,648,CONDO,RECENTLY_SOLD
"$820,000 ",820000,"5277 Springdale Ave, Pleasanton, CA 94588",5277 Springdale Ave,Pleasanton,CA,94588,3,2,1534,CONDO,RECENTLY_SOLD
"$575,000 ",575000,"601 Palomino Dr #C, Pleasanton, CA 94566",601 Palomino Dr #C,Pleasanton,CA,94566,2,2,1198,CONDO,RECENTLY_SOLD
"$898,000 ",898000,"3456 Serra, Pleasanton, CA 94588",3456 Serra,Pleasanton,CA,94588,4,5,1950,CONDO,RECENTLY_SOLD
"$543,000 ",543000,"198 Peters Ave APT A, Pleasanton, CA 94566",198 Peters Ave APT A,Pleasanton,CA,94566,2,2,878,CONDO,RECENTLY_SOLD
"$450,000 ",450000,"8185 Arroyo Dr APT 3, Pleasanton, CA 94588",8185 Arroyo Dr APT 3,Pleasanton,CA,94588,2,1,903,APARTMENT,RECENTLY_SOLD
"$450,000 ",450000,"8185 Arroyo Dr, Pleasanton, CA 94588",8185 Arroyo Dr,Pleasanton,CA,94588,2,1,903,CONDO,RECENTLY_SOLD
"$520,000 ",520000,"8172 Arroyo Dr APT 3, Pleasanton, CA 94588",8172 Arroyo Dr APT 3,Pleasanton,CA,94588,2,1,903,CONDO,RECENTLY_SOLD
"$590,000 ",590000,"633 Palomino Dr #C, Pleasanton, CA 94566",633 Palomino Dr #C,Pleasanton,CA,94566,2,2,1198,CONDO,RECENTLY_SOLD
$82.7M,82700000,"3992 Stoneridge Dr, Pleasanton, CA 94588",3992 Stoneridge Dr,Pleasanton,CA,94588,99,32,163322,APARTMENT,RECENTLY_SOLD
"$38,000 ",38000,"6150 Homer Ct, Pleasanton, CA 94588",6150 Homer Ct,Pleasanton,CA,94588,1,1,1372,APARTMENT,RECENTLY_SOLD
"$500,000 ",500000,"8169 Arroyo Dr APT 4, Pleasanton, CA 94588",8169 Arroyo Dr APT 4,Pleasanton,CA,94588,2,1,810,CONDO,RECENTLY_SOLD
"$601,000 ",601000,"136 Mission Dr, Pleasanton, CA 94566",136 Mission Dr,Pleasanton,CA,94566,2,1.5,1134,CONDO,RECENTLY_SOLD
"$477,000 ",477000,"2288 Segundo Ct APT 1, Pleasanton, CA 94588",2288 Segundo Ct APT 1,Pleasanton,CA,94588,2,1,798,CONDO,RECENTLY_SOLD
"$477,000 ",477000,"2288 Segundo Ct APT 1, Pleasanton, CA 94588",2288 Segundo Ct APT 1,Pleasanton,CA,94588,2,1,798,CONDO,RECENTLY_SOLD
"$615,000 ",615000,"8145 Mountain View Dr APT F, Pleasanton, CA 94588",8145 Mountain View Dr APT F,Pleasanton,CA,94588,2,2,1043,APARTMENT,RECENTLY_SOLD
$1.27M,1275000,"3406 Blakemore Ct, Pleasanton, CA 94588",3406 Blakemore Ct,Pleasanton,CA,94588,0,1,700,APARTMENT,RECENTLY_SOLD
"$288,500 ",288500,"5807 Sterling Greens Cir, Pleasanton, CA 94566",5807 Sterling Greens Cir,Pleasanton,CA,94566,3,2.5,1346,APARTMENT,RECENTLY_SOLD
"$520,000 ",520000,"2255 Segundo Ct, Pleasanton, CA 94588",2255 Segundo Ct,Pleasanton,CA,94588,2,1,902,CONDO,RECENTLY_SOLD
"$520,000 ",520000,"2255 Segundo Ct APT 2, Pleasanton, CA 94588",2255 Segundo Ct APT 2,Pleasanton,CA,94588,2,1,903,CONDO,RECENTLY_SOLD
$1.14M,1140000,"4143 Rockingham Dr, Pleasanton, CA 94588",4143 Rockingham Dr,Pleasanton,CA,94588,4,3,1941,CONDO,RECENTLY_SOLD
"$780,000 ",780000,"5375 Black Ave APT 3, Pleasanton, CA 94566",5375 Black Ave APT 3,Pleasanton,CA,94566,3,3,1690,CONDO,RECENTLY_SOLD
$1.29M,1290000,"1002 Juno Cir, Pleasanton, CA 94588",1002 Juno Cir,Pleasanton,CA,94588,4,3,2656,CONDO,RECENTLY_SOLD
"$506,000 ",506000,"3433 Norton Way #9, Pleasanton, CA 94566",3433 Norton Way #9,Pleasanton,CA,94566,2,2,912,CONDO,RECENTLY_SOLD
"$745,000 ",745000,"3006 Bolero Ct, Pleasanton, CA 94588",3006 Bolero Ct,Pleasanton,CA,94588,2,2,1302,CONDO,RECENTLY_SOLD
$1.32M,1325000,"1007 Juno Cir, Pleasanton, CA 94588",1007 Juno Cir,Pleasanton,CA,94588,4,3,2682,CONDO,RECENTLY_SOLD
$1.17M,1169000,"125 Barias Pl, Pleasanton, CA 94566",125 Barias Pl,Pleasanton,CA,94566,3,2.5,1790,CONDO,RECENTLY_SOLD
$1.27M,1275000,"7819 Cypress Creek Ct, Pleasanton, CA 94588",7819 Cypress Creek Ct,Pleasanton,CA,94588,3,3,2520,CONDO,RECENTLY_SOLD
"$470,000 ",470000,"7855 Canyon Meadow Cir APT E, Pleasanton, CA 94588",7855 Canyon Meadow Cir APT E,Pleasanton,CA,94588,1,1,790,CONDO,RECENTLY_SOLD
"$763,000 ",763000,"728 Saint Michael Cir, Pleasanton, CA 94566",728 Saint Michael Cir,Pleasanton,CA,94566,3,2,1540,CONDO,RECENTLY_SOLD
$1.29M,1294500,"3525 Cornerstone Ct, Pleasanton, CA 94566",3525 Cornerstone Ct,Pleasanton,CA,94566,4,3,2660,CONDO,RECENTLY_SOLD
"$805,000 ",805000,"4380 Fairlands Dr, Pleasanton, CA 94588",4380 Fairlands Dr,Pleasanton,CA,94588,2,3,1549,CONDO,RECENTLY_SOLD
"$625,000 ",625000,"127 Ray St, Pleasanton, CA 94566",127 Ray St,Pleasanton,CA,94566,2,2,1262,CONDO,RECENTLY_SOLD
"$700,000 ",700000,"3555 Norton Way, Pleasanton, CA 94566",3555 Norton Way,Pleasanton,CA,94566,3,3,1202,CONDO,RECENTLY_SOLD
$1.5M,1497000,"1019 Juno Cir, Pleasanton, CA 94566",1019 Juno Cir,Pleasanton,CA,94566,4,3,2660,CONDO,RECENTLY_SOLD
"$679,000 ",679000,"7835 Canyon Meadow Cir APT E, Pleasanton, CA 94588",7835 Canyon Meadow Cir APT E,Pleasanton,CA,94588,2,2,1043,CONDO,RECENTLY_SOLD
"$476,000 ",476000,"2231 Segundo Ct APT 3, Pleasanton, CA 94588",2231 Segundo Ct APT 3,Pleasanton,CA,94588,2,1,903,CONDO,RECENTLY_SOLD
"$640,000 ",640000,"235 Rachael Pl, Pleasanton, CA 94566",235 Rachael Pl,Pleasanton,CA,94566,2,2,937,CONDO,RECENTLY_SOLD
"$475,000 ",475000,"7815 Canyon Meadow Cir APT E, Pleasanton, CA 94588",7815 Canyon Meadow Cir APT E,Pleasanton,CA,94588,1,1,790,CONDO,RECENTLY_SOLD
"$476,000 ",476000,"2231 Segundo Ct, Pleasanton, CA 94588",2231 Segundo Ct,Pleasanton,CA,94588,2,1,903,CONDO,RECENTLY_SOLD
$1.21M,1213000,"3538 Cornerstone Ct, Pleasanton, CA 94588",3538 Cornerstone Ct,Pleasanton,CA,94588,4,3,2211,CONDO,RECENTLY_SOLD
"$500,000 ",500000,"845 Division St APT D, Pleasanton, CA 94566",845 Division St APT D,Pleasanton,CA,94566,2,2,948,CONDO,RECENTLY_SOLD
"$640,000 ",640000,"8040 Mountain View Dr APT G, Pleasanton, CA 94588",8040 Mountain View Dr APT G,Pleasanton,CA,94588,2,2,1043,CONDO,RECENTLY_SOLD
"$488,000 ",488000,"2329 Foothill Rd, Pleasanton, CA 94588",2329 Foothill Rd,Pleasanton,CA,94588,2,1,903,CONDO,RECENTLY_SOLD
$1.75M,1750000,"982 Division St, Pleasanton, CA 94566",982 Division St,Pleasanton,CA,94566,6,5,2978,APARTMENT,RECENTLY_SOLD
